iso3,weapon,outcome,lag,rho
BTN,GROUND,part_n_minor,1,-0.21420483257756018
BTN,GROUND,part_n_minor,2,0.5984788395035509
BTN,GROUND,part_n_minor,3,-0.5640953650684168
BTN,GROUND,part_n_minor,4,-6.390024125722748e-19
BTN,GROUND,part_n_minor,5,-5.63159148036536e-19
BWA,GROUND,part_n_minor,0,0.13403734704835815
BWA,GROUND,part_n_minor,1,-0.12848328784051904
BWA,GROUND,part_n_minor,2,0.3031604836290844
BWA,GROUND,part_n_minor,3,0.15721397878159218
BWA,GROUND,part_n_minor,4,-0.20596943371736215
BWA,GROUND,part_n_minor,5,-0.03837336326009518
CAF,GROUND,part_n_minor,0,0.216294219613621
CAF,GROUND,part_n_minor,1,-0.11128698566759813
CAF,GROUND,part_n_minor,2,0.027665860478663425
CAF,GROUND,part_n_minor,3,0.23192142906202054
CAF,GROUND,part_n_minor,4,-0.36122246353691884
CAF,GROUND,part_n_minor,5,0.3415673105299222
CAN,GROUND,part_n_minor,0,-0.07145008868269696
CAN,GROUND,part_n_minor,1,0.06169203474888794
CAN,GROUND,part_n_minor,2,0.2069768467935035
CAN,GROUND,part_n_minor,3,-0.2980529743401535
CAN,GROUND,part_n_minor,4,0.023488852983948438
CAN,GROUND,part_n_minor,5,0.04740132754802224
CHE,GROUND,part_n_minor,0,-2.7681009411862244e-19
CHE,GROUND,part_n_minor,1,5.390096179604481e-19
CHE,GROUND,part_n_minor,2,7.1588908096051675e-19
CHE,GROUND,part_n_minor,3,-0.2480437015464237
CHE,GROUND,part_n_minor,4,0.05148749232534799
CHE,GROUND,part_n_minor,5,0.025824507843609394
CHN,GROUND,part_n_minor,0,-3.381499507577403e-19
CHN,GROUND,part_n_minor,1,-2.150426045032525e-19
CHN,GROUND,part_n_minor,2,1.8678256773819059e-19
CHN,GROUND,part_n_minor,3,1.264680688429408e-19
CHN,GROUND,part_n_minor,4,5.603622163614449e-20
CHN,GROUND,part_n_minor,5,1.7536278728809202e-19
CIV,GROUND,part_n_minor,0,0.3439157088334256
CIV,GROUND,part_n_minor,1,-0.05775480720929474
CIV,GROUND,part_n_minor,2,-0.04794080938202026
CIV,GROUND,part_n_minor,3,-0.13990192151333278
CIV,GROUND,part_n_minor,4,-0.18159610287052186
CIV,GROUND,part_n_minor,5,0.23616141079725606
CMR,GROUND,part_n_minor,0,0.1369141280007828
CMR,GROUND,part_n_minor,1,-0.12353284968456461
CMR,GROUND,part_n_minor,2,0.20815961831454843
CMR,GROUND,part_n_minor,3,0.1414577000642325
CMR,GROUND,part_n_minor,4,0.040323922874496654
CMR,GROUND,part_n_minor,5,0.008620096702415658
COD,GROUND,part_n_minor,0,-0.05110688569097304
COD,GROUND,part_n_minor,1,0.17290533117424012
COD,GROUND,part_n_minor,2,-0.025191895033514957
COD,GROUND,part_n_minor,3,-0.1289994281207167
COD,GROUND,part_n_minor,4,0.11240914078508268
COD,GROUND,part_n_minor,5,0.056961025178704924
COG,GROUND,part_n_minor,0,0.08169864215960576
COG,GROUND,part_n_minor,1,-0.10060657050014714
COG,GROUND,part_n_minor,2,0.25352816870031375
COG,GROUND,part_n_minor,3,-0.3567439689800247
COG,GROUND,part_n_minor,4,0.29294309978825783
COG,GROUND,part_n_minor,5,-0.23731576624122996
COL,GROUND,part_n_minor,0,0.055304680118493266
COL,GROUND,part_n_minor,1,0.23664285074000396
COL,GROUND,part_n_minor,2,-0.17143101714331768
COL,GROUND,part_n_minor,3,-0.14756818124791646
COL,GROUND,part_n_minor,4,0.12343654094685652
COL,GROUND,part_n_minor,5,0.040392543596682505
CZE,GROUND,part_n_minor,0,0.11337950595821514
CZE,GROUND,part_n_minor,1,-0.32205243627596003
CZE,GROUND,part_n_minor,2,-0.3420435791331126
CZE,GROUND,part_n_minor,3,0.22395879044067032
CZE,GROUND,part_n_minor,4,-0.20635669050458758
CZE,GROUND,part_n_minor,5,0.09432414938615766
DEU,GROUND,part_n_minor,0,-0.2961387122549333
DEU,GROUND,part_n_minor,1,0.19225428224127786
DEU,GROUND,part_n_minor,2,-0.06370917586175573
DEU,GROUND,part_n_minor,3,0.033478687821318985
DEU,GROUND,part_n_minor,4,0.04376442569763342
DEU,GROUND,part_n_minor,5,-0.12754580508904878
DJI,GROUND,part_n_minor,0,-0.00046123700745121345
DJI,GROUND,part_n_minor,1,0.011252658049028967
DJI,GROUND,part_n_minor,2,0.1564716823086753
DJI,GROUND,part_n_minor,3,-0.3602000168768084
DJI,GROUND,part_n_minor,4,0.30351181284664097
DJI,GROUND,part_n_minor,5,-0.16347076230457414
DNK,GROUND,part_n_minor,0,-0.006972927658471132
DNK,GROUND,part_n_minor,1,0.045556879780231346
DNK,GROUND,part_n_minor,2,0.08781069097765115
DNK,GROUND,part_n_minor,3,-0.13277195225255162
DNK,GROUND,part_n_minor,4,-0.04826852670211117
DNK,GROUND,part_n_minor,5,-0.0428786259653396
DOM,GROUND,part_n_minor,0,0.0
DOM,GROUND,part_n_minor,1,7.421054307050571e-19
DZA,GROUND,part_n_minor,0,0.05743094231861456
DZA,GROUND,part_n_minor,1,0.14130269851602273
DZA,GROUND,part_n_minor,2,0.17376615173943663
DZA,GROUND,part_n_minor,3,-0.140057925329043
DZA,GROUND,part_n_minor,4,0.04414010953574232
DZA,GROUND,part_n_minor,5,0.05038050910925125
ECU,GROUND,part_n_minor,0,0.12235203346646184
ECU,GROUND,part_n_minor,1,0.13752276054011817
ECU,GROUND,part_n_minor,2,-0.2825600324447705
ECU,GROUND,part_n_minor,3,0.0
ECU,GROUND,part_n_minor,4,0.0
ECU,GROUND,part_n_minor,5,0.0
EGY,GROUND,part_n_minor,0,0.2738050667865067
EGY,GROUND,part_n_minor,1,0.06136766376410711
EGY,GROUND,part_n_minor,2,0.12998072868317492
EGY,GROUND,part_n_minor,3,0.43991467682722796
EGY,GROUND,part_n_minor,4,-0.3671083762283024
EGY,GROUND,part_n_minor,5,-0.04961801002507363
ERI,GROUND,part_n_minor,0,-0.18990357252995502
ERI,GROUND,part_n_minor,1,0.2818750151468442
ERI,GROUND,part_n_minor,2,-0.22745259153088776
ERI,GROUND,part_n_minor,3,0.05037237450163228
ERI,GROUND,part_n_minor,4,0.2432637856664668
ERI,GROUND,part_n_minor,5,-0.2125774348700569
ESP,GROUND,part_n_minor,0,-0.033976869084537446
ESP,GROUND,part_n_minor,1,-0.0019080946688807942
ESP,GROUND,part_n_minor,2,-0.1386960619437442
ESP,GROUND,part_n_minor,3,0.011309760927525383
ESP,GROUND,part_n_minor,4,-0.06718911253847278
ESP,GROUND,part_n_minor,5,-0.0887660296012176
EST,GROUND,part_n_minor,0,-0.25057124530678543
EST,GROUND,part_n_minor,1,0.3174837243248903
EST,GROUND,part_n_minor,2,-0.0038950479556054164
EST,GROUND,part_n_minor,3,-0.13269156089773992
EST,GROUND,part_n_minor,4,0.31509545699890956
EST,GROUND,part_n_minor,5,-0.20682129121813939
ETH,GROUND,part_n_minor,0,0.1613460256992251
ETH,GROUND,part_n_minor,1,-0.05749731528488391
ETH,GROUND,part_n_minor,2,0.029367002572835126
ETH,GROUND,part_n_minor,3,-0.11406445532518143
ETH,GROUND,part_n_minor,4,0.08620682134850548
ETH,GROUND,part_n_minor,5,0.06819523778251532
FIN,GROUND,part_n_minor,0,0.059852298055062904
FIN,GROUND,part_n_minor,1,-0.31109432660930786
FIN,GROUND,part_n_minor,2,0.3369003363809699
FIN,GROUND,part_n_minor,3,-0.1633387644166543
FIN,GROUND,part_n_minor,4,0.18241842814658196
FIN,GROUND,part_n_minor,5,-0.20281958590301097
FRA,GROUND,part_n_minor,0,-0.23238327338670867
FRA,GROUND,part_n_minor,1,0.13673195721629686
FRA,GROUND,part_n_minor,2,0.0761873339083297
FRA,GROUND,part_n_minor,3,0.0846091034855387
FRA,GROUND,part_n_minor,4,-0.2675774866740589
FRA,GROUND,part_n_minor,5,0.10433949976771797
GAB,GROUND,part_n_minor,0,-0.3072399161922613
GAB,GROUND,part_n_minor,1,-0.02336071569097176
GAB,GROUND,part_n_minor,2,0.17886836417245863
GAB,GROUND,part_n_minor,3,-0.025723532658825574
GAB,GROUND,part_n_minor,4,-0.14427514229467148
GAB,GROUND,part_n_minor,5,0.2903924964645227
GBR,GROUND,part_n_minor,0,0.05667782832442825
GBR,GROUND,part_n_minor,1,-0.11223807277372208
GBR,GROUND,part_n_minor,2,-0.13025615343517008
GBR,GROUND,part_n_minor,3,-0.020396778429807083
GBR,GROUND,part_n_minor,4,0.11496228568906738
GBR,GROUND,part_n_minor,5,-0.2241410774036468
GEO,GROUND,part_n_minor,0,0.30754674944663707
GEO,GROUND,part_n_minor,1,-0.1451146123467428
GEO,GROUND,part_n_minor,2,-0.08458995233251122
GEO,GROUND,part_n_minor,3,0.041599257728339244
GEO,GROUND,part_n_minor,4,0.28950876110241636
GEO,GROUND,part_n_minor,5,-0.27871824602516726
GHA,GROUND,part_n_minor,0,0.2566559322287946
GHA,GROUND,part_n_minor,1,0.139548849369756
GHA,GROUND,part_n_minor,2,-0.3701762337728983
GHA,GROUND,part_n_minor,3,-0.004917407900864254
GHA,GROUND,part_n_minor,4,0.3045705020092557
GHA,GROUND,part_n_minor,5,-0.10322400394526161
GIN,GROUND,part_n_minor,0,-0.30053064080903136
GIN,GROUND,part_n_minor,1,0.16068596316988082
GIN,GROUND,part_n_minor,2,-0.13471216934826818
GIN,GROUND,part_n_minor,3,0.003009098000582555
GIN,GROUND,part_n_minor,4,0.14344800299627192
GIN,GROUND,part_n_minor,5,-0.16143123033459372
GMB,GROUND,part_n_minor,0,-0.29421763044265065
GMB,GROUND,part_n_minor,1,0.46134637714942756
GMB,GROUND,part_n_minor,2,-0.4457988520669176
GNB,GROUND,part_n_minor,0,0.0
GNB,GROUND,part_n_minor,1,0.0
GNB,GROUND,part_n_minor,2,0.0
GNB,GROUND,part_n_minor,3,0.0
GNB,GROUND,part_n_minor,4,0.0
GNB,GROUND,part_n_minor,5,0.0
GRC,GROUND,part_n_minor,0,-0.026923603741360935
GRC,GROUND,part_n_minor,1,-0.032704907042126564
GRC,GROUND,part_n_minor,2,-0.05632464119678042
GRC,GROUND,part_n_minor,3,0.1375365882144368
GRC,GROUND,part_n_minor,4,0.05574680070932995
GRC,GROUND,part_n_minor,5,0.01930801589766749
GTM,GROUND,part_n_minor,0,0.3963486243633412
GTM,GROUND,part_n_minor,1,-0.5584224297733974
HRV,GROUND,part_n_minor,0,-0.3363275125330754
HRV,GROUND,part_n_minor,1,0.1803151528821224
HRV,GROUND,part_n_minor,2,-0.02170685841652159
HRV,GROUND,part_n_minor,3,-0.04892380085760196
HRV,GROUND,part_n_minor,4,0.03524928210709569
HRV,GROUND,part_n_minor,5,-0.14520543485116852
HUN,GROUND,part_n_minor,0,0.14256746869177908
HUN,GROUND,part_n_minor,1,-0.124440406107164
HUN,GROUND,part_n_minor,2,0.009508752634866717
HUN,GROUND,part_n_minor,3,-0.030151726219722234
HUN,GROUND,part_n_minor,4,-0.02175093582741895
HUN,GROUND,part_n_minor,5,-0.002775551658968714
IDN,GROUND,part_n_minor,0,0.054925868810672
IDN,GROUND,part_n_minor,1,0.09496567011415287
IDN,GROUND,part_n_minor,2,-0.11049035673705793
IDN,GROUND,part_n_minor,3,0.23962173006075974
IDN,GROUND,part_n_minor,4,-0.0016519084883809335
IDN,GROUND,part_n_minor,5,0.09809125267036625
IND,GROUND,part_n_minor,0,-0.048784026442265455
IND,GROUND,part_n_minor,1,-0.2730686582522173
IND,GROUND,part_n_minor,2,0.21416011072741065
IND,GROUND,part_n_minor,3,-0.1645886610503283
IND,GROUND,part_n_minor,4,0.20896388520020645
IND,GROUND,part_n_minor,5,-0.15065052302476348
IRL,GROUND,part_n_minor,0,0.2212671627930199
IRL,GROUND,part_n_minor,1,0.041625432976276425
IRL,GROUND,part_n_minor,2,-0.24632218983331763
IRL,GROUND,part_n_minor,3,0.2876829574023743
IRL,GROUND,part_n_minor,4,-0.010986862041560956
IRL,GROUND,part_n_minor,5,-0.2617487448691632
IRN,GROUND,part_n_minor,0,0.08387232417820902
IRN,GROUND,part_n_minor,1,-0.028404695924851408
IRN,GROUND,part_n_minor,2,0.06092374707474814
IRN,GROUND,part_n_minor,3,-0.4387633940102893
IRN,GROUND,part_n_minor,4,0.13107729530847262
IRN,GROUND,part_n_minor,5,-0.1295885371868544
IRQ,GROUND,part_n_minor,0,0.14490105954628646
IRQ,GROUND,part_n_minor,1,0.1119815786065424
IRQ,GROUND,part_n_minor,2,0.1538739765700527
IRQ,GROUND,part_n_minor,3,0.07222821961564183
IRQ,GROUND,part_n_minor,4,-0.3655485013628116
IRQ,GROUND,part_n_minor,5,-0.15710772140330573
ISR,GROUND,part_n_minor,0,0.09729111855392111
ISR,GROUND,part_n_minor,1,-0.4160824167328255
ISR,GROUND,part_n_minor,2,0.19496055108250854
ISR,GROUND,part_n_minor,3,0.0762471408717537
ISR,GROUND,part_n_minor,4,0.07929499064928065
ISR,GROUND,part_n_minor,5,-0.13103438326402622
ITA,GROUND,part_n_minor,0,0.02878798638687566
ITA,GROUND,part_n_minor,1,0.05747153149826735
ITA,GROUND,part_n_minor,2,-0.26752517781954155
ITA,GROUND,part_n_minor,3,0.26352718612300197
ITA,GROUND,part_n_minor,4,-0.1518319795913741
ITA,GROUND,part_n_minor,5,0.06525401050078022
JOR,GROUND,part_n_minor,0,-0.18528757344388683
JOR,GROUND,part_n_minor,1,0.05699908737949738
JOR,GROUND,part_n_minor,2,-0.012040178240702236
JOR,GROUND,part_n_minor,3,0.20990123453748247
JOR,GROUND,part_n_minor,4,-0.2509688603474906
JOR,GROUND,part_n_minor,5,-0.24088629700547265
JPN,GROUND,part_n_minor,0,0.06403786504980039
JPN,GROUND,part_n_minor,1,-0.025093534779202186
JPN,GROUND,part_n_minor,2,-0.041573556401834674
JPN,GROUND,part_n_minor,3,0.06420115456284148
JPN,GROUND,part_n_minor,4,0.0011281349183869817
JPN,GROUND,part_n_minor,5,-0.011014935041895251
KAZ,GROUND,part_n_minor,0,0.40829436769884986
KAZ,GROUND,part_n_minor,1,-0.4524840264055304
KAZ,GROUND,part_n_minor,2,-0.012359198861149745
KAZ,GROUND,part_n_minor,3,0.1638017403109631
KAZ,GROUND,part_n_minor,4,-0.2657602682001006
KAZ,GROUND,part_n_minor,5,0.022078266497948935
KEN,GROUND,part_n_minor,0,-0.13322186341948566
KEN,GROUND,part_n_minor,1,0.21359557073299473
KEN,GROUND,part_n_minor,2,-0.06735774298452202
KEN,GROUND,part_n_minor,3,0.033774756988020356
KEN,GROUND,part_n_minor,4,0.06779577585160888
KEN,GROUND,part_n_minor,5,-0.4264353574019169
KGZ,GROUND,part_n_minor,0,0.0
KGZ,GROUND,part_n_minor,1,0.0
KGZ,GROUND,part_n_minor,2,-0.14224987488365895
KGZ,GROUND,part_n_minor,3,-0.27255968904820366
KGZ,GROUND,part_n_minor,4,0.06359699298544164
KGZ,GROUND,part_n_minor,5,0.4019509774815576
KHM,GROUND,part_n_minor,0,-0.3052427352037621
KHM,GROUND,part_n_minor,1,0.5208596242963045
KHM,GROUND,part_n_minor,2,-0.36707873094833676
KHM,GROUND,part_n_minor,3,0.3838350871533583
KHM,GROUND,part_n_minor,4,-0.06981988807985182
KHM,GROUND,part_n_minor,5,0.08225346419058374
KOR,GROUND,part_n_minor,0,0.08146933119297693
KOR,GROUND,part_n_minor,1,-0.09578397671209739
KOR,GROUND,part_n_minor,2,0.35577583490954096
KOR,GROUND,part_n_minor,3,-0.1964203344996079
KOR,GROUND,part_n_minor,4,0.23306160666213405
KOR,GROUND,part_n_minor,5,-0.015763535772777535
KWT,GROUND,part_n_minor,0,-0.05312785785352734
KWT,GROUND,part_n_minor,1,-0.060491057151572096
KWT,GROUND,part_n_minor,2,0.13100341621525682
KWT,GROUND,part_n_minor,3,0.013184731376874143
KWT,GROUND,part_n_minor,4,-0.057190207744726634
KWT,GROUND,part_n_minor,5,0.1103353695639645
LAO,GROUND,part_n_minor,0,-2.651321291176284e-19
LAO,GROUND,part_n_minor,1,0.008906586817010979
LBN,GROUND,part_n_minor,0,-0.050038255348322576
LBN,GROUND,part_n_minor,1,-0.06173992098487549
LBN,GROUND,part_n_minor,2,0.3669475957079337
LBN,GROUND,part_n_minor,3,-0.713587862927812
LBN,GROUND,part_n_minor,4,0.38234850544195476
LBN,GROUND,part_n_minor,5,0.16410664157270885
LBR,GROUND,part_n_minor,0,0.38520347598518845
LBR,GROUND,part_n_minor,1,-0.38201981430029736
LBR,GROUND,part_n_minor,2,0.12031090733968107
LBR,GROUND,part_n_minor,3,-0.24062181467936214
LBR,GROUND,part_n_minor,4,0.44629466924928546
LBR,GROUND,part_n_minor,5,-0.46889175214741297
LBY,GROUND,part_n_minor,0,-0.4449678333134805
LBY,GROUND,part_n_minor,1,0.47135630481342544
LBY,GROUND,part_n_minor,2,0.0942319079629105
LBY,GROUND,part_n_minor,3,-0.33591942164917005
LBY,GROUND,part_n_minor,4,0.049826155232260756
LBY,GROUND,part_n_minor,5,0.40063850416614394
LKA,GROUND,part_n_minor,0,-0.02909791855183559
LKA,GROUND,part_n_minor,1,-0.2275262807054937
LKA,GROUND,part_n_minor,2,0.041658489984372146
LKA,GROUND,part_n_minor,3,0.08208825368307883
LKA,GROUND,part_n_minor,4,0.09362695718768241
LKA,GROUND,part_n_minor,5,-0.14861527472867084
LSO,GROUND,part_n_minor,0,-6.373127245159091e-19
LSO,GROUND,part_n_minor,1,-4.522682111727615e-19
LSO,GROUND,part_n_minor,2,7.116057242969886e-19
LSO,GROUND,part_n_minor,3,-4.70664279622805e-19
LSO,GROUND,part_n_minor,4,3.7887961967632884e-19
LSO,GROUND,part_n_minor,5,4.6542129929237105e-19
LTU,GROUND,part_n_minor,0,0.10624230233144001
LTU,GROUND,part_n_minor,1,-0.02263690877258725
LTU,GROUND,part_n_minor,2,0.011702219649068753
LTU,GROUND,part_n_minor,3,0.21570577171045568
LTU,GROUND,part_n_minor,4,-0.15253005224558688
LTU,GROUND,part_n_minor,5,0.1141570963943069
LUX,GROUND,part_n_minor,0,0.13519936195482482
LUX,GROUND,part_n_minor,1,0.07987906595183773
LUX,GROUND,part_n_minor,2,-0.18414300056183805
LUX,GROUND,part_n_minor,3,-4.698602815777095e-18
LUX,GROUND,part_n_minor,4,0.18414300056183805
LUX,GROUND,part_n_minor,5,-0.18414300056183808
LVA,GROUND,part_n_minor,0,0.07138530889391984
LVA,GROUND,part_n_minor,1,0.08398665540037066
LVA,GROUND,part_n_minor,2,-0.1899093317569224
LVA,GROUND,part_n_minor,3,0.15167471062040894
LVA,GROUND,part_n_minor,4,-0.0998728855062035
LVA,GROUND,part_n_minor,5,0.3222904818205957
MAR,GROUND,part_n_minor,0,-0.17012848813676965
MAR,GROUND,part_n_minor,1,0.18966602696156692
MAR,GROUND,part_n_minor,2,0.21366847999769556
MAR,GROUND,part_n_minor,3,-0.3246194585301122
MAR,GROUND,part_n_minor,4,0.018906063359384436
MAR,GROUND,part_n_minor,5,0.33164803345108274
MDA,GROUND,part_n_minor,0,0.20833136069735517
MDA,GROUND,part_n_minor,1,-0.15531258705935036
MDA,GROUND,part_n_minor,2,0.0
MDA,GROUND,part_n_minor,3,-1.441218768282755e-19
MDA,GROUND,part_n_minor,4,-2.666155683439142e-34
MDA,GROUND,part_n_minor,5,0.0
MDG,GROUND,part_n_minor,0,0.19692676994191813
MDG,GROUND,part_n_minor,1,0.15770543677322543
MDG,GROUND,part_n_minor,2,-0.2947619283906153
MDG,GROUND,part_n_minor,3,0.0
MDG,GROUND,part_n_minor,4,-5.60307728881816e-19
MEX,GROUND,part_n_minor,0,0.19204283091035793
MEX,GROUND,part_n_minor,1,-0.5021713837898707
MEX,GROUND,part_n_minor,2,0.20153281923018382
MEX,GROUND,part_n_minor,3,-0.0851861224689541
MEX,GROUND,part_n_minor,4,0.007387026883667863
MEX,GROUND,part_n_minor,5,-3.4729687089212822e-19
MKD,GROUND,part_n_minor,0,0.2999900167424859
MKD,GROUND,part_n_minor,1,-0.1730628822043856
MKD,GROUND,part_n_minor,2,-0.017918894464260156
MKD,GROUND,part_n_minor,3,-0.02225677294666112
MKD,GROUND,part_n_minor,4,-0.2500897467206109
MKD,GROUND,part_n_minor,5,-0.043947407342306045
MLI,GROUND,part_n_minor,0,0.32220879287721865
MLI,GROUND,part_n_minor,1,0.02991849321563368
MLI,GROUND,part_n_minor,2,-0.12439746879802442
MLI,GROUND,part_n_minor,3,-0.2389082037565379
MLI,GROUND,part_n_minor,4,0.02107079452080988
MLI,GROUND,part_n_minor,5,0.33590748110212476
MMR,GROUND,part_n_minor,0,-0.3807131039666544
MMR,GROUND,part_n_minor,1,0.31017922440529516
MMR,GROUND,part_n_minor,2,0.05452778508305234
MMR,GROUND,part_n_minor,3,-0.08289943059739431
MMR,GROUND,part_n_minor,4,-0.11459524988719585
MMR,GROUND,part_n_minor,5,0.2118551906331442
MNE,GROUND,part_n_minor,0,5.313891300559947e-19
MNE,GROUND,part_n_minor,1,0.0
MNE,GROUND,part_n_minor,2,-2.814350550756024e-20
MNE,GROUND,part_n_minor,3,0.0
MNE,GROUND,part_n_minor,4,-1.7279047209606727e-19
MNE,GROUND,part_n_minor,5,0.0
MNG,GROUND,part_n_minor,0,-0.32929577989880443
MNG,GROUND,part_n_minor,1,0.2698693628738669
MNG,GROUND,part_n_minor,2,-0.07550826441199604
MNG,GROUND,part_n_minor,3,-0.05942641702493744
MNG,GROUND,part_n_minor,4,0.0
MNG,GROUND,part_n_minor,5,0.0
MOZ,GROUND,part_n_minor,0,0.5459579467350685
MOZ,GROUND,part_n_minor,1,-0.19493005377549744
MOZ,GROUND,part_n_minor,2,-0.08863020148899593
MOZ,GROUND,part_n_minor,3,0.23137371784889504
MOZ,GROUND,part_n_minor,4,-0.43750328497448465
MOZ,GROUND,part_n_minor,5,0.2877764383743254
MRT,GROUND,part_n_minor,0,0.0619032099810321
MRT,GROUND,part_n_minor,1,-0.25111212688857487
MRT,GROUND,part_n_minor,2,-0.04481161594508996
MRT,GROUND,part_n_minor,3,0.16529188550728385
MRT,GROUND,part_n_minor,4,-0.060097331209830525
MRT,GROUND,part_n_minor,5,0.18059045874964394
MWI,GROUND,part_n_minor,0,0.12319216836533922
MWI,GROUND,part_n_minor,1,-0.05735528748998365
MWI,GROUND,part_n_minor,2,-0.0541487746145767
MWI,GROUND,part_n_minor,3,-0.12988381934036458
MWI,GROUND,part_n_minor,4,-0.05401588429482391
MWI,GROUND,part_n_minor,5,0.3301707328936559
MYS,GROUND,part_n_minor,0,-0.12380413827691754
MYS,GROUND,part_n_minor,1,0.1436135342827228
MYS,GROUND,part_n_minor,2,-0.20902591066074724
MYS,GROUND,part_n_minor,3,0.4797040241543667
MYS,GROUND,part_n_minor,4,-0.16295725965425392
MYS,GROUND,part_n_minor,5,-0.1445159360604059
NAM,GROUND,part_n_minor,0,0.29175750637996034
NAM,GROUND,part_n_minor,1,-0.383448217844626
NAM,GROUND,part_n_minor,2,0.32188237718242524
NAM,GROUND,part_n_minor,3,-0.08677217884007482
NAM,GROUND,part_n_minor,4,0.14833801950227565
NAM,GROUND,part_n_minor,5,-0.14833801950227565
NER,GROUND,part_n_minor,0,0.07445273480051837
NER,GROUND,part_n_minor,1,0.2509340452310107
NER,GROUND,part_n_minor,2,-0.4351085988284055
NER,GROUND,part_n_minor,3,0.13635368091009492
NER,GROUND,part_n_minor,4,0.3311312240333187
NER,GROUND,part_n_minor,5,-0.4852316759750124
NGA,GROUND,part_n_minor,0,-0.031418404538661515
NGA,GROUND,part_n_minor,1,0.1859615028511651
NGA,GROUND,part_n_minor,2,-0.16094462060940765
NGA,GROUND,part_n_minor,3,0.0676684039895297
NGA,GROUND,part_n_minor,4,-0.12328706784737001
NGA,GROUND,part_n_minor,5,0.06849976868632993
NIC,GROUND,part_n_minor,0,-5.857112264197124e-19
NIC,GROUND,part_n_minor,1,3.033821483081964e-19
NIC,GROUND,part_n_minor,2,0.0
NIC,GROUND,part_n_minor,3,0.0
NIC,GROUND,part_n_minor,4,0.0
NIC,GROUND,part_n_minor,5,0.0
NLD,GROUND,part_n_minor,0,-0.18024765772842988
NLD,GROUND,part_n_minor,1,0.12689130996874415
NLD,GROUND,part_n_minor,2,-0.28363035947165044
NLD,GROUND,part_n_minor,3,0.035567140950121916
NLD,GROUND,part_n_minor,4,0.04758454928235251
NLD,GROUND,part_n_minor,5,-0.02001233559872672
NOR,GROUND,part_n_minor,0,-0.11268357610496597
NOR,GROUND,part_n_minor,1,0.17490124445015004
NOR,GROUND,part_n_minor,2,-0.2874998991977932
NOR,GROUND,part_n_minor,3,0.4123972636398591
NOR,GROUND,part_n_minor,4,-0.19601711512981024
NOR,GROUND,part_n_minor,5,0.056682619342474094
NPL,GROUND,part_n_minor,0,-0.24216814121850128
NPL,GROUND,part_n_minor,1,-0.10566489713719544
NPL,GROUND,part_n_minor,2,0.4510739905230223
NPL,GROUND,part_n_minor,3,-0.2846993300644849
NPL,GROUND,part_n_minor,4,0.1818193697873123
NPL,GROUND,part_n_minor,5,-0.08819816555303076
NZL,GROUND,part_n_minor,0,0.21224447587747103
NZL,GROUND,part_n_minor,1,-0.021638412314904945
NZL,GROUND,part_n_minor,2,-0.18645186028946165
NZL,GROUND,part_n_minor,3,-0.18664485810051426
NZL,GROUND,part_n_minor,4,0.0028449279819172868
NZL,GROUND,part_n_minor,5,0.1673681122542051
PAK,GROUND,part_n_minor,0,-0.16066650850436054
PAK,GROUND,part_n_minor,1,-0.05552806763784045
PAK,GROUND,part_n_minor,2,0.11873890950572079
PAK,GROUND,part_n_minor,3,0.08062760387684254
PAK,GROUND,part_n_minor,4,-0.2061689058671526
PAK,GROUND,part_n_minor,5,0.3084455079644561
PER,GROUND,part_n_minor,0,-0.10737399274322151
PER,GROUND,part_n_minor,1,-0.29839185707935056
PER,GROUND,part_n_minor,2,0.3063631711932405
PER,GROUND,part_n_minor,3,-0.04053777162558105
PER,GROUND,part_n_minor,4,-0.06636204099813622
PER,GROUND,part_n_minor,5,0.17245583850196036
PHL,GROUND,part_n_minor,0,-0.16138772761963308
PHL,GROUND,part_n_minor,1,0.3116246489258371
PHL,GROUND,part_n_minor,2,-0.48425765622341393
PHL,GROUND,part_n_minor,3,0.37879917327718426
PHL,GROUND,part_n_minor,4,-0.344054019449143
PHL,GROUND,part_n_minor,5,0.20416942738509183
PNG,GROUND,part_n_minor,0,0.2626095732119773
PNG,GROUND,part_n_minor,1,-0.3047328835208232
PNG,GROUND,part_n_minor,2,0.2690847470960579
PNG,GROUND,part_n_minor,3,-0.3866323781838869
PNG,GROUND,part_n_minor,4,-1.3384322304239292e-19
PNG,GROUND,part_n_minor,5,1.5975952428134204e-18
POL,GROUND,part_n_minor,0,0.049962766662308374
POL,GROUND,part_n_minor,1,0.12499658525706919
POL,GROUND,part_n_minor,2,0.11183637956580507
POL,GROUND,part_n_minor,3,-0.08673304232602606
POL,GROUND,part_n_minor,4,-0.06297048467966349
POL,GROUND,part_n_minor,5,0.15699982946228305
PRT,GROUND,part_n_minor,0,-0.012749984754379542
PRT,GROUND,part_n_minor,1,0.10128060275140233
PRT,GROUND,part_n_minor,2,-0.06978909511735415
PRT,GROUND,part_n_minor,3,-0.06710849006469613
PRT,GROUND,part_n_minor,4,0.1561960946075581
PRT,GROUND,part_n_minor,5,-0.315009295852842
PRY,GROUND,part_n_minor,0,1.820684433495374e-19
PRY,GROUND,part_n_minor,1,0.0
PRY,GROUND,part_n_minor,2,-0.35355339059327373
PRY,GROUND,part_n_minor,3,0.3535533905932738
PRY,GROUND,part_n_minor,4,0.35355339059327373
PRY,GROUND,part_n_minor,5,-0.35355339059327373
